metro_distance,bus_distance,university_distance
0.5162,8.7644,2.3201
0.5162,8.7644,2.3201
0.2656,8.8355,1.6845
0.5207,10.6693,1.0208
0.5207,10.6693,1.0208
0.5207,10.6693,1.0208
0.4404,9.3074,1.6929
0.3499,9.9475,1.0678
0.3499,9.9475,1.0678
0.3499,9.9475,1.0678
0.3499,9.9475,1.0678
0.3499,9.9475,1.0678
0.3499,9.9475,1.0678
0.3499,9.9475,1.0678
0.3499,9.9475,1.0678
0.3499,9.9475,1.0678
0.3499,9.9475,1.0678
0.3499,9.9475,1.0678
0.3499,9.9475,1.0678
0.3499,9.9475,1.0678
0.3499,9.9475,1.0678
0.3499,9.9475,1.0678
0.3141,6.2761,1.2696
0.3141,6.2761,1.2696
0.3141,6.2761,1.2696
0.3141,6.2761,1.2696
0.3141,6.2761,1.2696
0.3141,6.2761,1.2696
0.3141,6.2761,1.2696
0.4699,7.7983,2.0694
0.4699,7.7983,2.0694
0.4699,7.7983,2.0694
0.1939,9.1137,1.7702
0.1939,9.1137,1.7702
0.1939,9.1137,1.7702
0.1939,9.1137,1.7702
0.1939,9.1137,1.7702
0.1939,9.1137,1.7702
0.1939,9.1137,1.7702
0.1939,9.1137,1.7702
0.1939,9.1137,1.7702
0.1939,9.1137,1.7702
0.296,6.3134,0.6629
0.296,6.3134,0.6629
0.296,6.3134,0.6629
0.296,6.3134,0.6629
0.296,6.3134,0.6629
0.296,6.3134,0.6629
0.296,6.3134,0.6629
0.296,6.3134,0.6629
0.296,6.3134,0.6629
0.296,6.3134,0.6629
0.296,6.3134,0.6629
0.296,6.3134,0.6629
0.296,6.3134,0.6629
0.296,6.3134,0.6629
0.296,6.3134,0.6629
0.296,6.3134,0.6629
0.296,6.3134,0.6629
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.1471,9.7437,5.0993
0.7916,9.8896,0.9436
0.4938,10.4271,0.7673
0.4938,10.4271,0.7673
0.4938,10.4271,0.7673
0.4938,10.4271,0.7673
0.4938,10.4271,0.7673
0.4938,10.4271,0.7673
0.4938,10.4271,0.7673
0.4938,10.4271,0.7673
0.4938,10.4271,0.7673
0.4938,10.4271,0.7673
0.4938,10.4271,0.7673
0.4938,10.4271,0.7673
0.4938,10.4271,0.7673
0.4938,10.4271,0.7673
0.4938,10.4271,0.7673
0.486,7.5534,3.8056
0.486,7.5534,3.8056
0.486,7.5534,3.8056
0.486,7.5534,3.8056
0.486,7.5534,3.8056
0.486,7.5534,3.8056
0.486,7.5534,3.8056
0.486,7.5534,3.8056
0.486,7.5534,3.8056
0.486,7.5534,3.8056
0.486,7.5534,3.8056
0.486,7.5534,3.8056
0.8486,9.1671,1.46
0.8486,9.1671,1.46
0.8486,9.1671,1.46
0.9611,9.137,3.2011
0.9611,9.137,3.2011
0.9611,9.137,3.2011
0.9611,9.137,3.2011
0.9611,9.137,3.2011
0.9611,9.137,3.2011
0.9611,9.137,3.2011
0.9611,9.137,3.2011
0.666,8.4524,2.6851
0.5477,6.7026,1.109
0.5477,6.7026,1.109
0.5477,6.7026,1.109
0.5477,6.7026,1.109
0.2343,6.2302,0.9531
0.2343,6.2302,0.9531
0.2343,6.2302,0.9531
1.0956,7.8628,2.1902
1.0956,7.8628,2.1902
1.0956,7.8628,2.1902
1.0956,7.8628,2.1902
1.0956,7.8628,2.1902
1.0956,7.8628,2.1902
1.0956,7.8628,2.1902
1.0956,7.8628,2.1902
1.0956,7.8628,2.1902
0.4063,9.0554,1.8218
0.3188,10.4792,0.641
0.6818,10.8366,1.1066
0.7328,11.3763,0.7082
0.7328,11.3763,0.7082
1.2728,7.6903,2.0351
0.5537,7.3496,1.9999
0.5169,6.335,1.0533
0.5169,6.335,1.0533
0.5169,6.335,1.0533
0.2157,9.9051,1.3443
0.2157,9.9051,1.3443
0.2157,9.9051,1.3443
0.7567,5.8791,1.4118
0.3061,7.3371,0.6775
0.3061,7.3371,0.6775
0.3061,7.3371,0.6775
0.3061,7.3371,0.6775
0.4666,9.3744,1.5898
0.4666,9.3744,1.5898
0.4666,9.3744,1.5898
0.4666,9.3744,1.5898
0.4666,9.3744,1.5898
0.1895,11.3375,0.6746
0.1895,11.3375,0.6746
0.1895,11.3375,0.6746
0.1895,11.3375,0.6746
0.1895,11.3375,0.6746
0.1895,11.3375,0.6746
0.1895,11.3375,0.6746
0.2479,6.2152,1.257
0.2479,6.2152,1.257
0.2479,6.2152,1.257
1.3197,9.8371,3.2543
1.3197,9.8371,3.2543
1.3197,9.8371,3.2543
1.3197,9.8371,3.2543
1.3197,9.8371,3.2543
1.3197,9.8371,3.2543
1.3197,9.8371,3.2543
1.3197,9.8371,3.2543
1.3197,9.8371,3.2543
1.3197,9.8371,3.2543
1.3197,9.8371,3.2543
1.3197,9.8371,3.2543
1.3197,9.8371,3.2543
1.3197,9.8371,3.2543
1.3197,9.8371,3.2543
1.3197,9.8371,3.2543
0.2985,9.8822,3.6523
0.3533,6.4769,0.9141
0.3751,5.8599,1.2416
0.3751,5.8599,1.2416
0.3751,5.8599,1.2416
0.2528,9.3325,1.5016
0.3824,11.0283,0.3685
0.7002,9.2659,2.6797
1.165,3.6543,3.3324
1.165,3.6543,3.3324
0.8077,13.537,1.4543
0.9115,3.8733,3.0872
0.9115,3.8733,3.0872
0.3015,6.8758,1.4218
0.3015,6.8758,1.4218
0.9713,9.0451,1.593
0.9713,9.0451,1.593
0.1086,6.1038,0.5875
0.3396,6.8434,1.5578
0.2903,8.8607,2.3077
0.2903,8.8607,2.3077
0.2903,8.8607,2.3077
0.2903,8.8607,2.3077
0.7498,10.9007,1.0266
0.6811,8.8872,2.3118
0.6081,8.3468,2.6339
1.0578,9.0229,3.1669
1.0578,9.0229,3.1669
1.0578,9.0229,3.1669
1.0578,9.0229,3.1669
1.0578,9.0229,3.1669
1.0578,9.0229,3.1669
0.9397,9.0923,1.6115
0.9397,9.0923,1.6115
0.9397,9.0923,1.6115
0.9397,9.0923,1.6115
0.9397,9.0923,1.6115
1.0507,10.309,0.6799
0.5849,9.5368,1.5979
0.5849,9.5368,1.5979
0.5849,9.5368,1.5979
0.2043,8.9069,1.9373
0.2043,8.9069,1.9373
0.2043,8.9069,1.9373
1.3721,8.6884,3.4555
1.3721,8.6884,3.4555
1.3721,8.6884,3.4555
1.3721,8.6884,3.4555
1.3721,8.6884,3.4555
1.3721,8.6884,3.4555
0.4836,6.3181,0.5872
0.4836,6.3181,0.5872
0.4644,6.3924,1.0932
0.4644,6.3924,1.0932
0.4644,6.3924,1.0932
0.5944,7.7079,3.5328
0.5944,7.7079,3.5328
0.5504,8.4031,2.4266
0.9927,9.2479,1.6904
0.2276,11.5709,0.9512
0.2276,11.5709,0.9512
0.2276,11.5709,0.9512
0.2276,11.5709,0.9512
0.2276,11.5709,0.9512
0.2276,11.5709,0.9512
0.2276,11.5709,0.9512
0.2276,11.5709,0.9512
0.2276,11.5709,0.9512
0.2276,11.5709,0.9512
0.3008,9.7271,0.9404
0.5843,11.4329,1.3385
0.4978,6.9231,1.267
0.4625,6.6101,0.8259
0.4625,6.6101,0.8259
0.8798,7.3232,1.6151
0.3697,9.8976,1.2128
0.2567,8.5328,2.4241
0.2567,8.5328,2.4241
0.2976,5.1094,0.8451
1.0557,6.9146,0.8489
1.0557,6.9146,0.8489
1.0557,6.9146,0.8489
0.3973,10.0802,0.6697
0.435,9.368,1.5115
0.435,9.368,1.5115
0.1202,6.2835,1.1489
0.1202,6.2835,1.1489
0.1202,6.2835,1.1489
0.1202,6.2835,1.1489
0.1202,6.2835,1.1489
0.1202,6.2835,1.1489
0.6563,7.4522,2.0559
0.6563,7.4522,2.0559
0.6563,7.4522,2.0559
0.6563,7.4522,2.0559
0.6563,7.4522,2.0559
0.6563,7.4522,2.0559
0.8408,8.1328,2.467
0.557,9.4857,1.4497
0.6027,6.8712,1.1953
0.6027,6.8712,1.1953
0.6027,6.8712,1.1953
0.6027,6.8712,1.1953
0.3522,7.1478,1.7988
0.557,9.8354,1.0272
0.557,9.8354,1.0272
0.4401,5.0987,9.355
0.8032,8.1649,2.4924
0.8032,8.1649,2.4924
0.2231,7.8789,2.8951
0.2231,7.8789,2.8951
0.2231,7.8789,2.8951
0.2231,7.8789,2.8951
0.424,9.9184,1.0409
0.424,9.9184,1.0409
0.3253,8.6089,2.2152
0.8695,7.1211,1.7647
0.8695,7.1211,1.7647
0.8695,7.1211,1.7647
0.5111,9.8053,1.2184
1.4884,9.7703,3.1524
0.9294,10.704,0.1326
0.9294,10.704,0.1326
0.9294,10.704,0.1326
0.9294,10.704,0.1326
0.9294,10.704,0.1326
0.9294,10.704,0.1326
0.9294,10.704,0.1326
0.9294,10.704,0.1326
0.2817,9.2147,1.6453
1.546,6.3363,1.0688
0.097,5.7555,0.9098
0.097,5.7555,0.9098
0.097,5.7555,0.9098
0.097,5.7555,0.9098
0.097,5.7555,0.9098
0.097,5.7555,0.9098
1.1931,7.7599,1.3097
0.548,4.1881,2.7399
0.548,4.1881,2.7399
3.3744,4.1238,9.617
0.4137,0.5661,8.236
0.4137,0.5661,8.236
0.4137,0.5661,8.236
0.4137,0.5661,8.236
0.4137,0.5661,8.236
1.3946,7.5802,5.1949
1.3946,7.5802,5.1949
1.3946,7.5802,5.1949
1.3946,7.5802,5.1949
1.3946,7.5802,5.1949
1.7437,8.1478,5.6406
1.7437,8.1478,5.6406
1.7437,8.1478,5.6406
1.7437,8.1478,5.6406
1.4753,4.3009,6.1008
2.7763,2.7412,8.3849
2.7763,2.7412,8.3849
2.7763,2.7412,8.3849
2.7763,2.7412,8.3849
2.7763,2.7412,8.3849
2.7763,2.7412,8.3849
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
1.9177,8.5434,9.4877
0.5864,2.2775,7.025
0.5864,2.2775,7.025
0.5864,2.2775,7.025
0.5864,2.2775,7.025
0.5864,2.2775,7.025
1.4371,9.2981,8.8437
1.8668,1.6997,9.6772
1.8668,1.6997,9.6772
1.8668,1.6997,9.6772
1.8668,1.6997,9.6772
1.8668,1.6997,9.6772
1.8668,1.6997,9.6772
1.8668,1.6997,9.6772
1.8668,1.6997,9.6772
1.8668,1.6997,9.6772
1.8668,1.6997,9.6772
1.8668,1.6997,9.6772
0.5868,0.7881,7.9942
0.5868,0.7881,7.9942
0.5868,0.7881,7.9942
0.5868,0.7881,7.9942
0.5868,0.7881,7.9942
0.5868,0.7881,7.9942
1.5773,6.3874,2.7803
1.5773,6.3874,2.7803
0.5713,2.5449,6.2973
0.5713,2.5449,6.2973
0.5713,2.5449,6.2973
0.5713,2.5449,6.2973
0.5713,2.5449,6.2973
0.5713,2.5449,6.2973
0.5713,2.5449,6.2973
0.5713,2.5449,6.2973
0.5713,2.5449,6.2973
0.5713,2.5449,6.2973
0.5713,2.5449,6.2973
0.5713,2.5449,6.2973
0.5713,2.5449,6.2973
0.5713,2.5449,6.2973
0.5713,2.5449,6.2973
0.5713,2.5449,6.2973
1.1727,6.7609,2.9529
1.1727,6.7609,2.9529
1.1727,6.7609,2.9529
0.5561,4.6798,4.1243
0.5561,4.6798,4.1243
0.5561,4.6798,4.1243
0.5561,4.6798,4.1243
0.5561,4.6798,4.1243
0.5561,4.6798,4.1243
0.5561,4.6798,4.1243
0.5168,3.8999,2.7837
1.3116,1.1726,9.2941
1.3116,1.1726,9.2941
1.3116,1.1726,9.2941
1.3116,1.1726,9.2941
1.0488,0.93,9.0465
1.0488,0.93,9.0465
0.8555,6.798,7.4223
0.8555,6.798,7.4223
0.8555,6.798,7.4223
2.8043,4.0481,8.7092
2.8043,4.0481,8.7092
1.753,8.159,5.572
1.753,8.159,5.572
1.753,8.159,5.572
1.6359,3.094,7.1691
1.6359,3.094,7.1691
1.6359,3.094,7.1691
1.6359,3.094,7.1691
1.6359,3.094,7.1691
1.6359,3.094,7.1691
1.6359,3.094,7.1691
1.6359,3.094,7.1691
1.6359,3.094,7.1691
1.6359,3.094,7.1691
1.6359,3.094,7.1691
1.6359,3.094,7.1691
1.6359,3.094,7.1691
1.6359,3.094,7.1691
1.6359,3.094,7.1691
1.6359,3.094,7.1691
1.6359,3.094,7.1691
1.6359,3.094,7.1691
1.6324,1.5044,10.006
1.6324,1.5044,10.006
1.6324,1.5044,10.006
1.6324,1.5044,10.006
1.6324,1.5044,10.006
1.6324,1.5044,10.006
1.6324,1.5044,10.006
1.6324,1.5044,10.006
1.6324,1.5044,10.006
1.9423,2.1063,9.7597
1.9423,2.1063,9.7597
1.9423,2.1063,9.7597
1.6943,5.1459,8.6748
1.359,3.4704,3.2288
1.359,3.4704,3.2288
0.7332,7.2209,9.0296
0.7332,7.2209,9.0296
0.7332,7.2209,9.0296
0.7332,7.2209,9.0296
0.7332,7.2209,9.0296
0.7332,7.2209,9.0296
0.7836,0.8422,8.2582
0.7836,0.8422,8.2582
1.1641,9.0538,11.2241
1.1641,9.0538,11.2241
1.1641,9.0538,11.2241
1.1641,9.0538,11.2241
0.8306,5.5901,3.3513
0.8306,5.5901,3.3513
0.3014,4.3816,6.3587
0.9999,4.1445,3.2441
0.9999,4.1445,3.2441
0.5366,6.4912,4.6988
0.7248,9.9339,9.493
0.7248,9.9339,9.493
0.7248,9.9339,9.493
0.586,5.9248,2.868
1.6669,5.1585,7.114
2.587,2.391,11.1641
2.587,2.391,11.1641
2.587,2.391,11.1641
2.587,2.391,11.1641
2.587,2.391,11.1641
2.587,2.391,11.1641
2.587,2.391,11.1641
0.7057,0.7173,8.864
0.7057,0.7173,8.864
1.0444,8.4713,10.7231
0.7351,1.1546,8.4093
2.0866,4.5314,5.797
2.0866,4.5314,5.797
2.0866,4.5314,5.797
0.3648,2.4662,6.7835
0.5518,2.3854,6.6449
0.5518,2.3854,6.6449
2.102,1.9127,10.6756
2.102,1.9127,10.6756
2.102,1.9127,10.6756
2.102,1.9127,10.6756
2.7177,4.0692,8.5624
0.3358,5.7536,3.0196
0.3358,5.7536,3.0196
0.3358,5.7536,3.0196
0.3358,5.7536,3.0196
0.3358,5.7536,3.0196
0.3358,5.7536,3.0196
1.4874,6.7684,2.6087
1.4874,6.7684,2.6087
2.0943,1.8912,10.547
2.1462,1.9455,10.5394
2.1462,1.9455,10.5394
2.5861,3.0491,8.12
2.5861,3.0491,8.12
2.5861,3.0491,8.12
2.4173,2.2178,10.987
2.4173,2.2178,10.987
2.4173,2.2178,10.987
2.294,4.9808,9.2953
2.294,4.9808,9.2953
2.294,4.9808,9.2953
2.294,4.9808,9.2953
2.294,4.9808,9.2953
0.9459,1.1309,7.65
0.9459,1.1309,7.65
0.9459,1.1309,7.65
0.9459,1.1309,7.65
0.9459,1.1309,7.65
0.9459,1.1309,7.65
0.9459,1.1309,7.65
0.9459,1.1309,7.65
0.4532,7.1476,6.5752
0.6558,10.0606,9.9103
0.6558,10.0606,9.9103
2.7389,2.6564,8.3613
2.7389,2.6564,8.3613
0.3008,2.5997,6.4172
1.1835,4.3853,6.5647
0.9856,0.7903,9.4296
0.9856,0.7903,9.4296
0.9856,0.7903,9.4296
3.4692,3.8276,9.4001
3.4692,3.8276,9.4001
1.8656,8.4991,9.4097
1.8656,8.4991,9.4097
1.8656,8.4991,9.4097
1.8656,8.4991,9.4097
1.8656,8.4991,9.4097
1.8656,8.4991,9.4097
1.8656,8.4991,9.4097
1.4514,8.0932,9.1183
1.4514,8.0932,9.1183
1.4514,8.0932,9.1183
1.4514,8.0932,9.1183
1.2772,5.6976,7.3372
0.8772,9.7777,9.6163
0.8772,9.7777,9.6163
0.8772,9.7777,9.6163
0.5286,10.2081,9.5389
1.7516,1.5478,10.2823
1.7516,1.5478,10.2823
1.8303,1.6488,10.3899
0.5816,0.592,8.8297
0.5816,0.592,8.8297
0.5816,0.592,8.8297
0.5816,0.592,8.8297
0.5816,0.592,8.8297
0.5816,0.592,8.8297
0.5816,0.592,8.8297
0.5816,0.592,8.8297
0.5816,0.592,8.8297
0.5816,0.592,8.8297
0.8778,1.9867,7.0112
0.8778,1.9867,7.0112
1.7833,11.7384,14.6867
1.7833,11.7384,14.6867
1.7833,11.7384,14.6867
1.7833,11.7384,14.6867
1.7833,11.7384,14.6867
1.7833,11.7384,14.6867
1.7833,11.7384,14.6867
1.7833,11.7384,14.6867
1.7833,11.7384,14.6867
0.3646,6.7469,8.0839
0.3646,6.7469,8.0839
0.3646,6.7469,8.0839
0.3646,6.7469,8.0839
0.3646,6.7469,8.0839
0.3646,6.7469,8.0839
0.3646,6.7469,8.0839
0.3015,0.1057,8.8492
0.3015,0.1057,8.8492
0.3015,0.1057,8.8492
1.7356,8.25,9.6931
1.7356,8.25,9.6931
1.7356,8.25,9.6931
1.7356,8.25,9.6931
1.7356,8.25,9.6931
1.7356,8.25,9.6931
0.2811,2.0559,7.7753
0.2811,2.0559,7.7753
0.2811,2.0559,7.7753
1.5136,4.1795,5.9521
1.3347,8.0122,6.61
1.3347,8.0122,6.61
0.8382,0.6434,9.3003
0.8382,0.6434,9.3003
0.8241,7.2719,9.1261
1.1408,11.8414,14.0859
1.1408,11.8414,14.0859
1.1408,11.8414,14.0859
0.8631,1.0601,7.8724
0.8631,1.0601,7.8724
0.7119,12.0235,13.9168
2.0783,1.5608,7.3633
2.0783,1.5608,7.3633
2.0783,1.5608,7.3633
0.871,0.6864,9.4451
0.871,0.6864,9.4451
0.871,0.6864,9.4451
0.871,0.6864,9.4451
0.7784,12.2034,14.3571
0.3849,7.0283,8.4546
0.3849,7.0283,8.4546
0.3849,7.0283,8.4546
0.3849,7.0283,8.4546
2.173,2.223,9.9926
2.173,2.223,9.9926
2.0424,1.8675,10.5797
2.0424,1.8675,10.5797
1.9115,5.7809,9.6258
1.9115,5.7809,9.6258
1.0408,5.7041,7.7205
1.0408,5.7041,7.7205
0.6111,5.4699,3.2826
0.6111,5.4699,3.2826
0.8924,11.5852,12.2357
0.8924,11.5852,12.2357
0.8924,11.5852,12.2357
0.8924,11.5852,12.2357
0.8924,11.5852,12.2357
0.8924,11.5852,12.2357
0.8924,11.5852,12.2357
0.8924,11.5852,12.2357
0.8924,11.5852,12.2357
2.2357,5.1473,9.4037
2.2357,5.1473,9.4037
2.2357,5.1473,9.4037
0.6359,7.3344,6.7012
0.6359,7.3344,6.7012
0.6913,6.5663,8.9926
0.2415,4.3905,6.0385
0.2415,4.3905,6.0385
0.2415,4.3905,6.0385
0.5465,0.7502,8.0462
0.5465,0.7502,8.0462
0.4652,1.9887,7.363
0.5643,3.896,6.11
0.5643,3.896,6.11
0.5643,3.896,6.11
0.5643,3.896,6.11
0.7364,4.8917,6.1562
1.5183,1.8649,9.3379
1.62,1.4783,10.0528
1.62,9.4693,10.1877
1.62,9.4693,10.1877
1.62,9.4693,10.1877
0.9007,1.9347,7.1175
0.9007,1.9347,7.1175
0.5055,10.7329,10.4803
0.5055,10.7329,10.4803
2.7212,4.6347,9.4177
2.2573,2.0715,10.8235
2.2573,2.0715,10.8235
2.2573,2.0715,10.8235
2.6519,2.4509,11.213
2.6519,2.4509,11.213
2.6519,2.4509,11.213
2.6519,2.4509,11.213
2.6519,2.4509,11.213
1.302,5.582,5.916
0.6233,5.0003,4.1689
0.6233,5.0003,4.1689
0.6233,5.0003,4.1689
0.3693,5.5474,3.9328
0.3693,5.5474,3.9328
0.3693,5.5474,3.9328
0.5705,8.8762,11.777
0.5705,8.8762,11.777
1.2055,1.0063,9.7783
1.2055,1.0063,9.7783
1.0945,3.753,2.922
1.0945,3.753,2.922
2.9373,4.1917,9.1589
1.1804,11.7965,13.9769
1.1804,11.7965,13.9769
1.1804,11.7965,13.9769
0.499,6.8556,7.062
0.8123,9.0549,11.679
0.8123,9.0549,11.679
0.8123,9.0549,11.679
2.0597,1.8612,10.6331
1.4621,11.602,14.1278
1.4621,11.602,14.1278
1.4621,11.602,14.1278
1.4621,11.602,14.1278
1.4621,11.602,14.1278
1.4621,11.602,14.1278
1.4621,11.602,14.1278
1.4621,11.602,14.1278
0.8589,10.0095,9.198
0.8589,10.0095,9.198
2.3532,2.159,10.9308
2.3532,2.159,10.9308
2.3532,2.159,10.9308
2.3532,2.159,10.9308
1.6842,5.2666,8.8547
1.6842,5.2666,8.8547
1.6842,5.2666,8.8547
1.6842,5.2666,8.8547
1.6842,5.2666,8.8547
0.5977,11.7233,13.4527
0.5977,11.7233,13.4527
0.5977,11.7233,13.4527
0.5977,11.7233,13.4527
0.6051,12.4024,14.3506
0.6051,12.4024,14.3506
0.6051,12.4024,14.3506
0.6932,9.9625,9.7167
0.6932,9.9625,9.7167
0.9321,8.4595,10.8053
0.9321,8.4595,10.8053
0.9321,8.4595,10.8053
0.6693,7.1151,8.0893
0.6693,7.1151,8.0893
0.6693,7.1151,8.0893
0.6693,7.1151,8.0893
0.6693,7.1151,8.0893
0.5163,2.3344,6.7771
1.6889,6.425,2.8166
1.4812,1.435,9.4813
0.8423,4.8431,4.3601
0.8423,4.8431,4.3601
0.5836,12.3075,14.0738
0.5836,12.3075,14.0738
0.5069,6.4506,6.1093
0.5069,6.4506,6.1093
0.4828,0.3329,8.8926
0.4828,0.3329,8.8926
0.4828,0.3329,8.8926
0.7566,0.7028,8.6907
0.7566,0.7028,8.6907
0.6932,6.6701,5.8761
2.3516,2.9048,7.9205
1.5061,3.3357,3.3964
1.5061,3.3357,3.3964
0.5962,7.2003,8.3667
0.5962,7.2003,8.3667
0.5686,12.6514,14.3863
0.5686,12.6514,14.3863
0.5686,12.6514,14.3863
0.6094,4.835,3.4207
1.8075,3.1593,7.3073
1.8075,3.1593,7.3073
0.9447,6.267,7.4504
0.5824,6.4969,8.8551
0.4185,4.9799,6.5796
0.4185,4.9799,6.5796
0.4185,4.9799,6.5796
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.4194,23.4522,23.0401
17.2398,23.2847,27.402
17.2398,23.2847,27.402
17.2398,23.2847,27.402
17.2398,23.2847,27.402
17.2398,23.2847,27.402
17.2398,23.2847,27.402
17.2398,23.2847,27.402
17.2398,23.2847,27.402
17.2398,23.2847,27.402
17.2398,23.2847,27.402
17.2398,23.2847,27.402
17.2398,23.2847,27.402
17.2398,23.2847,27.402
17.2398,23.2847,27.402
17.2398,23.2847,27.402
17.2398,23.2847,27.402
17.2398,23.2847,27.402
17.2398,23.2847,27.402
17.2841,22.8318,19.8361
0.533,6.8609,2.3028
0.533,6.8609,2.3028
0.533,6.8609,2.3028
0.533,6.8609,2.3028
0.533,6.8609,2.3028
0.533,6.8609,2.3028
1.7607,4.7855,2.8588
1.7607,4.7855,2.8588
17.6601,23.6245,22.6451
1.0948,9.4555,2.3619
1.0948,9.4555,2.3619
2.1696,9.645,3.8856
17.8767,23.8401,22.8183
17.8767,23.8401,22.8183
17.584,23.6323,27.7515
17.584,23.6323,27.7515
17.584,23.6323,27.7515
17.584,23.6323,27.7515
17.584,23.6323,27.7515
17.584,23.6323,27.7515
17.584,23.6323,27.7515
17.584,23.6323,27.7515
17.584,23.6323,27.7515
17.584,23.6323,27.7515
0.3382,7.6488,1.7016
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
2.0284,9.1256,2.4657
0.7198,8.0878,1.725
0.7198,8.0878,1.725
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
1.4196,8.2423,5.2368
0.533,6.8609,2.3028
2.1206,16.9425,10.362
2.1206,16.9425,10.362
2.1206,16.9425,10.362
0.3382,7.6488,1.7016
0.3382,7.6488,1.7016
17.1345,23.0968,22.1908
17.1345,23.0968,22.1908
17.3655,23.3416,22.4932
17.2451,23.1933,22.1731
17.2451,23.1933,22.1731
17.2451,23.1933,22.1731
0.3382,7.6488,1.7016
0.3382,7.6488,1.7016
0.3382,7.6488,1.7016
0.3382,7.6488,1.7016
0.7198,8.0878,1.725
2.0284,9.1256,2.4657
2.0284,9.1256,2.4657
0.3381,11.7969,8.3835
0.3381,11.7969,8.3835
0.3381,11.7969,8.3835
0.3381,11.7969,8.3835
0.7198,8.0878,1.725
0.7198,8.0878,1.725
0.7198,8.0878,1.725
19.0195,24.7887,22.4546
19.0195,24.7887,22.4546
19.0195,24.7887,22.4546
